timestamp,epoch_seconds,power_draw_w,power_limit_w,gpu_utilization,memory_used_mb,temperature_gpu
2026-07-15T13:09:38.707233,70.705,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:09:39.301032,71.299,9.08,0.0,90.0,0.0,41.0
2026-07-15T13:09:39.921009,71.919,9.09,0.0,91.0,0.0,41.0
2026-07-15T13:09:40.530878,72.529,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:09:41.146579,73.145,9.07,0.0,90.0,0.0,41.0
2026-07-15T13:09:41.778401,73.776,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:09:42.384588,74.383,8.43,0.0,25.0,0.0,41.0
2026-07-15T13:09:42.996002,74.994,7.09,0.0,20.0,0.0,41.0
2026-07-15T13:09:43.600912,75.599,6.83,0.0,21.0,0.0,41.0
2026-07-15T13:09:44.166596,76.165,6.88,0.0,22.0,0.0,41.0
2026-07-15T13:09:44.770797,76.769,6.87,0.0,23.0,0.0,41.0
2026-07-15T13:09:45.379051,77.377,6.85,0.0,21.0,0.0,41.0
2026-07-15T13:09:45.965135,77.963,6.84,0.0,26.0,0.0,41.0
2026-07-15T13:09:46.570428,78.568,6.89,0.0,21.0,0.0,41.0
2026-07-15T13:09:47.173289,79.171,6.86,0.0,23.0,0.0,41.0
2026-07-15T13:09:47.793833,79.792,6.85,0.0,20.0,0.0,41.0
2026-07-15T13:09:48.360971,80.359,6.86,0.0,23.0,0.0,41.0
2026-07-15T13:09:48.968794,80.967,6.89,0.0,22.0,0.0,41.0
2026-07-15T13:09:49.543579,81.542,6.84,0.0,22.0,0.0,41.0
2026-07-15T13:09:50.137860,82.136,6.87,0.0,24.0,0.0,41.0
2026-07-15T13:09:50.709311,82.707,6.88,0.0,22.0,0.0,40.0
2026-07-15T13:09:51.276516,83.274,6.86,0.0,25.0,0.0,41.0
2026-07-15T13:09:51.885972,83.884,6.83,0.0,21.0,0.0,40.0
2026-07-15T13:09:52.449018,84.447,6.85,0.0,24.0,0.0,40.0
2026-07-15T13:09:53.058303,85.056,6.8,0.0,21.0,0.0,40.0
2026-07-15T13:09:53.628445,85.626,6.81,0.0,21.0,0.0,40.0
2026-07-15T13:09:54.237065,86.235,6.83,0.0,25.0,0.0,40.0
2026-07-15T13:09:54.845444,86.843,6.86,0.0,21.0,0.0,40.0
2026-07-15T13:09:55.458957,87.457,6.84,0.0,25.0,0.0,40.0
2026-07-15T13:09:56.067788,88.066,6.86,0.0,21.0,0.0,40.0
2026-07-15T13:09:56.643597,88.642,6.84,0.0,26.0,0.0,40.0
2026-07-15T13:09:57.209128,89.207,6.86,0.0,21.0,0.0,40.0
2026-07-15T13:09:57.809525,89.807,6.84,0.0,23.0,0.0,40.0
2026-07-15T13:09:58.375092,90.373,6.81,0.0,20.0,0.0,40.0
2026-07-15T13:09:58.939221,90.937,6.79,0.0,25.0,0.0,40.0
2026-07-15T13:09:59.508518,91.506,6.85,0.0,19.0,0.0,40.0
2026-07-15T13:10:00.116367,92.114,6.8,0.0,21.0,0.0,40.0
2026-07-15T13:10:00.749236,92.747,6.83,0.0,21.0,0.0,40.0
2026-07-15T13:10:01.346245,93.344,6.85,0.0,21.0,0.0,40.0
2026-07-15T13:10:01.951606,93.95,6.86,0.0,24.0,0.0,40.0
2026-07-15T13:10:02.556761,94.555,6.81,0.0,21.0,0.0,40.0
2026-07-15T13:10:03.165002,95.163,6.8,0.0,25.0,0.0,40.0
2026-07-15T13:10:03.777491,95.775,7.54,0.0,89.0,0.0,40.0
2026-07-15T13:10:04.403380,96.401,8.86,0.0,90.0,0.0,40.0
2026-07-15T13:10:05.019713,97.018,9.01,0.0,91.0,0.0,41.0
2026-07-15T13:10:05.601788,97.6,9.0,0.0,88.0,0.0,41.0
2026-07-15T13:10:06.220919,98.219,9.0,0.0,91.0,0.0,41.0
2026-07-15T13:10:06.841098,98.839,9.01,0.0,89.0,0.0,41.0
2026-07-15T13:10:07.463225,99.461,9.0,0.0,91.0,0.0,41.0
2026-07-15T13:10:08.081157,100.079,9.0,0.0,89.0,0.0,41.0
2026-07-15T13:10:08.701023,100.699,9.03,0.0,92.0,0.0,41.0
2026-07-15T13:10:09.284056,101.282,9.0,0.0,90.0,0.0,41.0
2026-07-15T13:10:09.901309,101.899,9.01,0.0,90.0,0.0,41.0
2026-07-15T13:10:10.483375,102.481,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:10:11.102310,103.1,9.02,0.0,87.0,0.0,41.0
2026-07-15T13:10:11.731349,103.729,9.01,0.0,90.0,0.0,41.0
2026-07-15T13:10:12.366794,104.365,9.04,0.0,90.0,0.0,41.0
2026-07-15T13:10:12.951709,104.95,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:10:13.528742,105.527,8.99,0.0,89.0,0.0,41.0
2026-07-15T13:10:14.116229,106.114,8.99,0.0,92.0,0.0,41.0
2026-07-15T13:10:14.729698,106.728,9.01,0.0,90.0,0.0,41.0
2026-07-15T13:10:15.324540,107.322,9.05,0.0,92.0,0.0,41.0
2026-07-15T13:10:15.908025,107.906,9.02,0.0,90.0,0.0,41.0
2026-07-15T13:10:16.485546,108.483,9.04,0.0,91.0,0.0,41.0
2026-07-15T13:10:17.106204,109.104,9.04,0.0,91.0,0.0,41.0
2026-07-15T13:10:17.690555,109.688,9.04,0.0,91.0,0.0,41.0
2026-07-15T13:10:18.365361,110.363,9.03,0.0,91.0,0.0,41.0
2026-07-15T13:10:18.991415,110.989,9.03,0.0,90.0,0.0,41.0
2026-07-15T13:10:19.583810,111.582,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:10:20.208189,112.206,9.04,0.0,90.0,0.0,41.0
2026-07-15T13:10:20.822237,112.82,9.04,0.0,91.0,0.0,41.0
2026-07-15T13:10:21.433268,113.431,8.92,0.0,90.0,0.0,41.0
2026-07-15T13:10:22.006855,114.005,7.6,0.0,21.0,0.0,41.0
2026-07-15T13:10:22.573495,114.571,6.8,0.0,22.0,0.0,41.0
2026-07-15T13:10:23.141518,115.139,6.83,0.0,22.0,0.0,41.0
2026-07-15T13:10:23.712113,115.71,6.9,0.0,26.0,0.0,41.0
2026-07-15T13:10:24.329851,116.328,6.85,0.0,21.0,0.0,40.0
2026-07-15T13:10:24.935564,116.933,6.86,0.0,25.0,0.0,41.0
2026-07-15T13:10:25.548291,117.546,6.84,0.0,21.0,0.0,40.0
2026-07-15T13:10:26.155343,118.153,6.84,0.0,23.0,0.0,40.0
2026-07-15T13:10:26.726686,118.725,6.83,0.0,20.0,0.0,40.0
2026-07-15T13:10:27.316299,119.314,6.84,0.0,25.0,0.0,40.0
2026-07-15T13:10:27.924977,119.923,6.59,0.0,0.0,0.0,40.0
2026-07-15T13:10:28.492597,120.491,6.19,0.0,0.0,0.0,40.0
2026-07-15T13:10:29.093576,121.092,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:29.688433,121.686,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:30.310847,122.309,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:10:30.909859,122.908,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:31.507464,123.505,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:32.113493,124.111,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:10:32.683757,124.682,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:33.288269,125.286,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:10:33.885466,125.883,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:34.452557,126.45,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:10:35.018741,127.017,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:10:35.625251,127.623,6.15,0.0,0.0,0.0,40.0
2026-07-15T13:10:36.255794,128.254,9.12,0.0,77.0,0.0,41.0
2026-07-15T13:10:36.883857,128.882,10.47,0.0,90.0,0.0,40.0
2026-07-15T13:10:37.501382,129.499,8.96,0.0,90.0,0.0,40.0
2026-07-15T13:10:38.170221,130.168,9.01,0.0,92.0,0.0,40.0
2026-07-15T13:10:38.789876,130.788,8.97,0.0,90.0,0.0,41.0
2026-07-15T13:10:39.412473,131.41,8.99,0.0,90.0,0.0,40.0
2026-07-15T13:10:40.033195,132.031,9.0,0.0,91.0,0.0,41.0
2026-07-15T13:10:40.651124,132.649,9.0,0.0,91.0,0.0,41.0
2026-07-15T13:10:41.292754,133.291,8.99,0.0,88.0,0.0,41.0
2026-07-15T13:10:41.914591,133.913,8.97,0.0,89.0,0.0,41.0
2026-07-15T13:10:42.529068,134.527,9.01,0.0,92.0,0.0,41.0
2026-07-15T13:10:43.114233,135.112,9.04,0.0,91.0,0.0,41.0
2026-07-15T13:10:43.691276,135.689,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:10:44.325673,136.324,9.03,0.0,92.0,0.0,41.0
2026-07-15T13:10:44.931087,136.929,8.13,0.0,17.0,0.0,40.0
2026-07-15T13:10:45.534856,137.533,6.72,0.0,22.0,0.0,40.0
2026-07-15T13:10:46.102174,138.1,6.74,0.0,19.0,0.0,40.0
2026-07-15T13:10:46.676800,138.675,6.76,0.0,23.0,0.0,40.0
2026-07-15T13:10:47.246505,139.244,6.76,0.0,20.0,0.0,40.0
2026-07-15T13:10:47.818073,139.816,6.73,0.0,22.0,0.0,40.0
2026-07-15T13:10:48.429314,140.427,6.73,0.0,19.0,0.0,40.0
2026-07-15T13:10:49.035996,141.034,6.72,0.0,19.0,0.0,40.0
2026-07-15T13:10:49.640128,141.638,6.74,0.0,23.0,0.0,40.0
2026-07-15T13:10:50.238624,142.237,6.74,0.0,19.0,0.0,40.0
2026-07-15T13:10:50.808769,142.807,6.71,0.0,22.0,0.0,40.0
2026-07-15T13:10:51.373586,143.372,6.74,0.0,20.0,0.0,40.0
2026-07-15T13:10:51.940939,143.939,6.76,0.0,19.0,0.0,40.0
2026-07-15T13:10:52.549470,144.547,6.77,0.0,24.0,0.0,40.0
2026-07-15T13:10:53.152518,145.15,6.76,0.0,20.0,0.0,40.0
2026-07-15T13:10:53.749913,145.748,6.77,0.0,20.0,0.0,40.0
2026-07-15T13:10:54.368811,146.367,6.75,0.0,20.0,0.0,40.0
2026-07-15T13:10:54.939046,146.937,6.76,0.0,18.0,0.0,40.0
2026-07-15T13:10:55.545694,147.544,6.75,0.0,26.0,0.0,40.0
2026-07-15T13:10:56.153776,148.152,6.73,0.0,19.0,0.0,40.0
2026-07-15T13:10:56.716654,148.715,6.74,0.0,19.0,0.0,40.0
2026-07-15T13:10:57.328020,149.326,6.72,0.0,20.0,0.0,40.0
2026-07-15T13:10:57.897225,149.895,6.74,0.0,20.0,0.0,40.0
2026-07-15T13:10:58.486602,150.485,6.76,0.0,24.0,0.0,40.0
2026-07-15T13:10:59.050213,151.048,6.74,0.0,19.0,0.0,40.0
2026-07-15T13:10:59.614409,151.612,6.73,0.0,21.0,0.0,40.0
2026-07-15T13:11:00.187435,152.185,6.72,0.0,19.0,0.0,40.0
2026-07-15T13:11:00.791863,152.79,6.75,0.0,20.0,0.0,40.0
2026-07-15T13:11:01.357200,153.355,6.77,0.0,23.0,0.0,40.0
2026-07-15T13:11:01.927660,153.926,6.74,0.0,19.0,0.0,40.0
2026-07-15T13:11:02.538589,154.537,6.76,0.0,17.0,0.0,40.0
2026-07-15T13:11:03.161403,155.159,6.73,0.0,22.0,0.0,40.0
2026-07-15T13:11:03.728783,155.727,6.73,0.0,19.0,0.0,40.0
2026-07-15T13:11:04.331613,156.33,6.74,0.0,20.0,0.0,40.0
2026-07-15T13:11:04.913132,156.911,6.71,0.0,19.0,0.0,40.0
2026-07-15T13:11:05.517658,157.516,6.77,0.0,20.0,0.0,40.0
2026-07-15T13:11:06.111460,158.109,6.74,0.0,23.0,0.0,40.0
2026-07-15T13:11:06.687520,158.685,6.7,0.0,19.0,0.0,40.0
2026-07-15T13:11:07.302841,159.301,6.75,0.0,19.0,0.0,40.0
2026-07-15T13:11:07.906451,159.904,6.76,0.0,23.0,0.0,40.0
2026-07-15T13:11:08.511592,160.51,6.76,0.0,18.0,0.0,40.0
2026-07-15T13:11:09.112138,161.11,6.72,0.0,25.0,0.0,40.0
2026-07-15T13:11:09.774728,161.773,6.99,0.0,19.0,0.0,40.0
2026-07-15T13:11:10.404002,162.402,8.48,0.0,89.0,0.0,40.0
2026-07-15T13:11:11.029175,163.027,8.96,0.0,91.0,0.0,40.0
2026-07-15T13:11:11.643782,163.642,8.95,0.0,88.0,0.0,40.0
2026-07-15T13:11:12.242534,164.24,8.94,0.0,90.0,0.0,40.0
2026-07-15T13:11:12.819309,164.817,8.89,0.0,91.0,0.0,40.0
2026-07-15T13:11:13.439801,165.438,8.9,0.0,88.0,0.0,40.0
2026-07-15T13:11:14.067606,166.066,8.91,0.0,91.0,0.0,40.0
2026-07-15T13:11:14.682380,166.68,8.96,0.0,90.0,0.0,40.0
2026-07-15T13:11:15.311575,167.31,8.97,0.0,88.0,0.0,40.0
2026-07-15T13:11:15.930544,167.928,8.92,0.0,89.0,0.0,40.0
2026-07-15T13:11:16.513846,168.512,8.89,0.0,88.0,0.0,40.0
2026-07-15T13:11:17.094994,169.093,8.94,0.0,91.0,0.0,40.0
2026-07-15T13:11:17.708543,169.706,8.94,0.0,91.0,0.0,40.0
2026-07-15T13:11:18.348463,170.346,8.94,0.0,90.0,0.0,40.0
2026-07-15T13:11:18.965266,170.963,8.99,0.0,92.0,0.0,40.0
2026-07-15T13:11:19.584951,171.583,8.98,0.0,90.0,0.0,40.0
2026-07-15T13:11:20.204503,172.202,9.0,0.0,90.0,0.0,41.0
2026-07-15T13:11:20.821483,172.819,9.01,0.0,90.0,0.0,41.0
2026-07-15T13:11:21.447209,173.445,9.0,0.0,90.0,0.0,41.0
2026-07-15T13:11:22.017352,174.015,9.04,0.0,94.0,0.0,41.0
2026-07-15T13:11:22.608789,174.607,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:11:23.230079,175.228,9.01,0.0,90.0,0.0,41.0
2026-07-15T13:11:23.848293,175.846,9.03,0.0,90.0,0.0,41.0
2026-07-15T13:11:24.471155,176.469,8.95,0.0,88.0,0.0,41.0
2026-07-15T13:11:25.093506,177.091,8.91,0.0,88.0,0.0,41.0
2026-07-15T13:11:25.705026,177.703,8.96,0.0,90.0,0.0,41.0
2026-07-15T13:11:26.357411,178.355,8.97,0.0,88.0,0.0,41.0
2026-07-15T13:11:26.962613,178.961,7.93,0.0,22.0,0.0,40.0
2026-07-15T13:11:27.567545,179.565,6.81,0.0,21.0,0.0,40.0
2026-07-15T13:11:28.175452,180.173,6.8,0.0,22.0,0.0,40.0
2026-07-15T13:11:28.774978,180.773,6.8,0.0,20.0,0.0,40.0
2026-07-15T13:11:29.342202,181.34,6.8,0.0,22.0,0.0,40.0
2026-07-15T13:11:29.912140,181.91,6.8,0.0,18.0,0.0,40.0
2026-07-15T13:11:30.485451,182.483,6.89,0.0,42.0,0.0,40.0
2026-07-15T13:11:31.111150,183.109,8.24,0.0,91.0,0.0,40.0
2026-07-15T13:11:31.690582,183.689,9.02,0.0,91.0,0.0,40.0
2026-07-15T13:11:32.341748,184.34,9.03,0.0,92.0,0.0,41.0
2026-07-15T13:11:32.923169,184.921,9.02,0.0,91.0,0.0,41.0
2026-07-15T13:11:33.546386,185.544,9.03,0.0,92.0,0.0,41.0
2026-07-15T13:11:34.120318,186.118,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:11:34.714646,186.713,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:11:35.292328,187.29,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:11:35.873088,187.871,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:11:36.493938,188.492,9.06,0.0,92.0,0.0,41.0
2026-07-15T13:11:37.074866,189.073,9.03,0.0,90.0,0.0,41.0
2026-07-15T13:11:37.676826,189.675,8.82,0.0,53.0,0.0,41.0
2026-07-15T13:11:38.245595,190.244,7.82,0.0,22.0,0.0,40.0
2026-07-15T13:11:38.814911,190.813,6.84,0.0,21.0,0.0,40.0
2026-07-15T13:11:39.468098,191.466,6.82,0.0,20.0,0.0,40.0
2026-07-15T13:11:40.076404,192.074,6.79,0.0,19.0,0.0,40.0
2026-07-15T13:11:40.639372,192.637,6.8,0.0,21.0,0.0,40.0
2026-07-15T13:11:41.208787,193.207,6.78,0.0,20.0,0.0,40.0
2026-07-15T13:11:41.821388,193.819,6.86,0.0,21.0,0.0,40.0
2026-07-15T13:11:42.422807,194.421,6.82,0.0,21.0,0.0,40.0
2026-07-15T13:11:43.027306,195.025,6.8,0.0,21.0,0.0,40.0
2026-07-15T13:11:43.592750,195.591,6.78,0.0,24.0,0.0,40.0
2026-07-15T13:11:44.162495,196.16,6.8,0.0,23.0,0.0,40.0
2026-07-15T13:11:44.730554,196.728,6.84,0.0,25.0,0.0,40.0
2026-07-15T13:11:45.367390,197.365,7.55,0.0,87.0,0.0,40.0
2026-07-15T13:11:45.988469,197.986,8.88,0.0,90.0,0.0,40.0
2026-07-15T13:11:46.613882,198.612,8.9,0.0,90.0,0.0,41.0
2026-07-15T13:11:47.189097,199.187,8.92,0.0,89.0,0.0,41.0
2026-07-15T13:11:47.844023,199.842,8.94,0.0,87.0,0.0,41.0
2026-07-15T13:11:48.413663,200.412,8.88,0.0,87.0,0.0,41.0
2026-07-15T13:11:49.045950,201.044,8.95,0.0,90.0,0.0,41.0
2026-07-15T13:11:49.670286,201.668,8.97,0.0,90.0,0.0,41.0
2026-07-15T13:11:50.254801,202.253,8.96,0.0,88.0,0.0,41.0
2026-07-15T13:11:50.903567,202.901,8.95,0.0,86.0,0.0,41.0
2026-07-15T13:11:51.529010,203.527,8.93,0.0,88.0,0.0,41.0
2026-07-15T13:11:52.152438,204.15,9.0,0.0,91.0,0.0,41.0
2026-07-15T13:11:52.820428,204.818,8.97,0.0,89.0,0.0,41.0
2026-07-15T13:11:53.395768,205.394,8.94,0.0,89.0,0.0,41.0
2026-07-15T13:11:54.012415,206.01,8.93,0.0,88.0,0.0,41.0
2026-07-15T13:11:54.648491,206.646,8.94,0.0,88.0,0.0,41.0
2026-07-15T13:11:55.273378,207.271,8.93,0.0,88.0,0.0,41.0
2026-07-15T13:11:55.836899,207.835,8.96,0.0,90.0,0.0,41.0
2026-07-15T13:11:56.445206,208.443,7.87,0.0,23.0,0.0,40.0
2026-07-15T13:11:57.007082,209.005,6.83,0.0,21.0,0.0,40.0
2026-07-15T13:11:57.612086,209.61,6.84,0.0,27.0,0.0,40.0
2026-07-15T13:11:58.176806,210.175,6.84,0.0,21.0,0.0,40.0
2026-07-15T13:11:58.780713,210.779,6.82,0.0,22.0,0.0,40.0
2026-07-15T13:11:59.378408,211.376,6.81,0.0,21.0,0.0,40.0
2026-07-15T13:11:59.987838,211.986,6.85,0.0,21.0,0.0,40.0
2026-07-15T13:12:00.556552,212.554,6.84,0.0,22.0,0.0,40.0
2026-07-15T13:12:01.161205,213.159,6.82,0.0,21.0,0.0,40.0
2026-07-15T13:12:01.767586,213.766,6.84,0.0,24.0,0.0,40.0
2026-07-15T13:12:02.340305,214.338,6.8,0.0,21.0,0.0,40.0
2026-07-15T13:12:02.941967,214.94,6.82,0.0,25.0,0.0,40.0
2026-07-15T13:12:03.509092,215.507,6.8,0.0,22.0,0.0,40.0
2026-07-15T13:12:04.075465,216.073,6.8,0.0,22.0,0.0,40.0
2026-07-15T13:12:04.645809,216.644,6.79,0.0,23.0,0.0,40.0
2026-07-15T13:12:05.252777,217.251,6.82,0.0,22.0,0.0,40.0
2026-07-15T13:12:05.859333,217.857,6.8,0.0,25.0,0.0,40.0
2026-07-15T13:12:06.426791,218.425,6.79,0.0,22.0,0.0,40.0
2026-07-15T13:12:07.040431,219.038,6.81,0.0,22.0,0.0,40.0
2026-07-15T13:12:07.647218,219.645,6.8,0.0,20.0,0.0,40.0
2026-07-15T13:12:08.254601,220.253,6.79,0.0,21.0,0.0,40.0
2026-07-15T13:12:08.864053,220.862,6.76,0.0,21.0,0.0,40.0
2026-07-15T13:12:09.471165,221.469,6.81,0.0,22.0,0.0,40.0
2026-07-15T13:12:10.046086,222.044,6.79,0.0,24.0,0.0,40.0
